Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
5.6E+1	******	******	******	******	35	-4.62E+1	1E0	-1.14E+1
5.7E+1	******	******	******	******	35	-4.52E+1	1E0	-1.11E+1
5.8E+1	******	******	******	******	35	-4.41E+1	1E0	-1.08E+1
5.9E+1	******	******	******	******	35	-4.31E+1	1E0	-1.06E+1
6E+1	******	******	******	******	35	-4.21E+1	1E0	-1.03E+1
6.1E+1	******	******	******	******	35	-4.11E+1	1E0	-1.01E+1
6.2E+1	******	******	******	******	35	-4.02E+1	1E0	-9.88E0
6.3E+1	******	******	******	******	35	-3.93E+1	1E0	-9.66E0
6.4E+1	******	******	******	******	35	-3.84E+1	1E0	-9.44E0
6.5E+1	******	******	******	******	35	-3.76E+1	1E0	-9.24E0
6.6E+1	******	******	******	******	35	-3.67E+1	1E0	-9.03E0
6.7E+1	******	******	******	******	35	-3.59E+1	1E0	-8.82E0
6.8E+1	******	******	******	******	35	-3.5E+1	1E0	-8.61E0
6.9E+1	******	******	******	******	35	-3.42E+1	1E0	-8.42E0
7E+1	******	******	******	******	35	-3.35E+1	1E0	-8.23E0
7.1E+1	******	******	******	******	35	-3.28E+1	1E0	-8.06E0
7.2E+1	******	******	******	******	35	-3.2E+1	1E0	-7.87E0
7.3E+1	******	******	******	******	35	-3.13E+1	1E0	-7.69E0
7.4E+1	******	******	******	******	35	-3.05E+1	1E0	-7.5E0
7.5E+1	******	******	******	******	35	-2.99E+1	1E0	-7.35E0
7.6E+1	******	******	******	******	35	-2.92E+1	1E0	-7.18E0
7.7E+1	******	******	******	******	35	-2.86E+1	1E0	-7.03E0
7.8E+1	******	******	******	******	35	-2.81E+1	1E0	-6.9E0
7.9E+1	******	******	******	******	35	-2.75E+1	1E0	-6.76E0
8E+1	******	******	******	******	35	-2.69E+1	1E0	-6.62E0
8.1E+1	******	******	******	******	35	-2.64E+1	1E0	-6.48E0
8.2E+1	******	******	******	******	35	-2.58E+1	1E0	-6.33E0
8.3E+1	******	******	******	******	35	-2.51E+1	1E0	-6.18E0
8.4E+1	******	******	******	******	35	-2.45E+1	1E0	-6.03E0
8.5E+1	******	******	******	******	35	-2.41E+1	1E0	-5.92E0
8.6E+1	******	******	******	******	35	-2.36E+1	1E0	-5.81E0
8.7E+1	******	******	******	******	35	-2.31E+1	1E0	-5.67E0
8.8E+1	******	******	******	******	35	-2.26E+1	1E0	-5.54E0
8.9E+1	******	******	******	******	35	-2.21E+1	1E0	-5.43E0
9E+1	******	******	******	******	35	-2.16E+1	1E0	-5.31E0
9.1E+1	******	******	******	******	35	-2.12E+1	1E0	-5.21E0
9.2E+1	******	******	******	******	35	-2.08E+1	1E0	-5.12E0
9.3E+1	******	******	******	******	35	-2.04E+1	1E0	-5.01E0
9.4E+1	******	******	******	******	35	-2E+1	1E0	-4.91E0
9.5E+1	******	******	******	******	35	-1.95E+1	1E0	-4.79E0
9.6E+1	******	******	******	******	35	-1.9E+1	1E0	-4.68E0
9.7E+1	******	******	******	******	35	-1.86E+1	1E0	-4.57E0
9.8E+1	******	******	******	******	35	-1.82E+1	1E0	-4.48E0
9.9E+1	******	******	******	******	35	-1.79E+1	1E0	-4.4E0
1E+2	******	******	******	******	35	-1.76E+1	1E0	-4.31E0
1.01E+2	******	******	******	******	35	-1.72E+1	1E0	-4.23E0
1.02E+2	******	******	******	******	35	-1.68E+1	1E0	-4.14E0
1.03E+2	******	******	******	******	35	-1.65E+1	1E0	-4.05E0
1.04E+2	******	******	******	******	35	-1.62E+1	1E0	-3.97E0
1.05E+2	******	******	******	******	35	-1.58E+1	1E0	-3.89E0
1.06E+2	******	******	******	******	35	-1.56E+1	1E0	-3.82E0
1.07E+2	******	******	******	******	35	-1.53E+1	1E0	-3.75E0
1.08E+2	******	******	******	******	35	-1.5E+1	1E0	-3.67E0
1.09E+2	******	******	******	******	35	-1.47E+1	1E0	-3.6E0
1.1E+2	******	******	******	******	35	-1.44E+1	1E0	-3.54E0
1.11E+2	******	******	******	******	35	-1.41E+1	1E0	-3.47E0
1.12E+2	******	******	******	******	35	-1.38E+1	1E0	-3.4E0
1.13E+2	******	******	******	******	35	-1.35E+1	1E0	-3.33E0
1.14E+2	******	******	******	******	35	-1.33E+1	1E0	-3.26E0
1.15E+2	******	******	******	******	35	-1.3E+1	1E0	-3.2E0
1.16E+2	******	******	******	******	35	-1.28E+1	1E0	-3.15E0
1.17E+2	******	******	******	******	35	-1.26E+1	1E0	-3.09E0
1.18E+2	******	******	******	******	35	-1.23E+1	1E0	-3.03E0
1.19E+2	******	******	******	******	35	-1.21E+1	1E0	-2.97E0
1.2E+2	******	******	******	******	35	-1.19E+1	1E0	-2.92E0
1.21E+2	******	******	******	******	35	-1.16E+1	1E0	-2.86E0
1.22E+2	******	******	******	******	35	-1.14E+1	1E0	-2.81E0
1.23E+2	******	******	******	******	35	-1.12E+1	1E0	-2.76E0
1.24E+2	******	******	******	******	35	-1.1E+1	1E0	-2.71E0
1.25E+2	******	******	******	******	35	-1.08E+1	1E0	-2.66E0
1.26E+2	******	******	******	******	35	-1.07E+1	1E0	-2.62E0
1.27E+2	******	******	******	******	35	-1.05E+1	1E0	-2.57E0
1.28E+2	******	******	******	******	35	-1.02E+1	1E0	-2.52E0
1.29E+2	******	******	******	******	35	-1E+1	1E0	-2.46E0
1.3E+2	******	******	******	******	35	-9.83E0	1E0	-2.41E0
1.31E+2	******	******	******	******	35	-9.65E0	1E0	-2.37E0
1.32E+2	******	******	******	******	35	-9.47E0	1E0	-2.33E0
1.33E+2	******	******	******	******	35	-9.3E0	1E0	-2.29E0
1.34E+2	******	******	******	******	35	-9.12E0	1E0	-2.24E0
1.35E+2	******	******	******	******	35	-8.94E0	1E0	-2.2E0
1.36E+2	******	******	******	******	35	-8.78E0	1E0	-2.16E0
1.37E+2	******	******	******	******	35	-8.65E0	1E0	-2.12E0
1.38E+2	******	******	******	******	35	-8.5E0	1E0	-2.09E0
1.39E+2	******	******	******	******	35	-8.35E0	1E0	-2.05E0
1.4E+2	******	******	******	******	35	-8.17E0	1E0	-2.01E0
1.41E+2	******	******	******	******	35	-8.01E0	1E0	-1.97E0
1.42E+2	******	******	******	******	35	-7.88E0	1E0	-1.94E0
1.43E+2	******	******	******	******	35	-7.73E0	1E0	-1.9E0
1.44E+2	******	******	******	******	35	-7.59E0	1E0	-1.86E0
1.45E+2	******	******	******	******	35	-7.46E0	1E0	-1.83E0
1.46E+2	******	******	******	******	35	-7.36E0	1E0	-1.81E0
1.47E+2	******	******	******	******	35	-7.25E0	1E0	-1.78E0
1.48E+2	******	******	******	******	35	-7.1E0	1E0	-1.75E0
1.49E+2	******	******	******	******	35	-6.94E0	1E0	-1.71E0
1.5E+2	******	******	******	******	35	-6.82E0	1E0	-1.68E0
1.51E+2	******	******	******	******	35	-6.74E0	1E0	-1.66E0
1.52E+2	******	******	******	******	35	-6.6E0	1E0	-1.62E0
1.53E+2	******	******	******	******	35	-6.46E0	1E0	-1.59E0
1.54E+2	******	******	******	******	35	-6.32E0	1E0	-1.55E0
1.55E+2	******	******	******	******	35	-6.22E0	1E0	-1.53E0
1.56E+2	******	******	******	******	35	-6.11E0	1E0	-1.5E0
1.57E+2	******	******	******	******	35	-6.03E0	1E0	-1.48E0
1.58E+2	******	******	******	******	35	-5.99E0	1E0	-1.47E0
1.59E+2	******	******	******	******	35	-5.88E0	1E0	-1.45E0
1.6E+2	******	******	******	******	35	-5.75E0	1E0	-1.41E0
1.61E+2	******	******	******	******	35	-5.62E0	1E0	-1.38E0
1.62E+2	******	******	******	******	35	-5.5E0	1E0	-1.35E0
1.63E+2	******	******	******	******	35	-5.41E0	1E0	-1.33E0
1.64E+2	******	******	******	******	35	-5.26E0	1E0	-1.29E0
1.65E+2	******	******	******	******	35	-5.14E0	1E0	-1.26E0
1.66E+2	******	******	******	******	35	-5.05E0	1E0	-1.24E0
1.67E+2	******	******	******	******	35	-5E0	1E0	-1.23E0
1.68E+2	******	******	******	******	35	-4.93E0	1E0	-1.21E0
1.69E+2	******	******	******	******	35	-4.83E0	1E0	-1.19E0
1.7E+2	******	******	******	******	35	-4.76E0	1E0	-1.17E0
1.71E+2	******	******	******	******	35	-4.72E0	1E0	-1.16E0
1.72E+2	******	******	******	******	35	-4.68E0	1E0	-1.15E0
1.73E+2	******	******	******	******	35	-4.62E0	1E0	-1.14E0
1.74E+2	******	******	******	******	35	-4.56E0	1E0	-1.12E0
1.75E+2	******	******	******	******	35	-4.48E0	1E0	-1.1E0
1.76E+2	******	******	******	******	35	-4.38E0	1E0	-1.08E0
1.77E+2	******	******	******	******	35	-4.3E0	1E0	-1.06E0
1.78E+2	******	******	******	******	35	-4.24E0	1E0	-1.04E0
1.79E+2	******	******	******	******	35	-4.21E0	1E0	-1.04E0
1.8E+2	******	******	******	******	35	-4.16E0	1E0	-1.02E0
1.81E+2	******	******	******	******	35	-4.09E0	1E0	-1E0
1.82E+2	******	******	******	******	35	-3.99E0	1E0	-9.8E-1
1.83E+2	******	******	******	******	35	-3.89E0	1E0	-9.57E-1
1.84E+2	******	******	******	******	35	-3.83E0	1E0	-9.4E-1
1.85E+2	******	******	******	******	35	-3.76E0	1E0	-9.25E-1
1.86E+2	******	******	******	******	35	-3.71E0	1E0	-9.12E-1
1.87E+2	******	******	******	******	35	-3.65E0	1E0	-8.96E-1
1.88E+2	******	******	******	******	35	-3.57E0	1E0	-8.78E-1
1.89E+2	******	******	******	******	35	-3.55E0	1E0	-8.73E-1
1.9E+2	******	******	******	******	35	-3.57E0	1E0	-8.78E-1
1.91E+2	******	******	******	******	35	-3.54E0	1E0	-8.7E-1
1.92E+2	******	******	******	******	35	-3.47E0	1E0	-8.54E-1
1.93E+2	******	******	******	******	35	-3.37E0	1E0	-8.27E-1
1.94E+2	******	******	******	******	35	-3.25E0	1E0	-7.98E-1
1.95E+2	******	******	******	******	35	-3.17E0	1E0	-7.79E-1
1.96E+2	******	******	******	******	35	-3.14E0	1E0	-7.71E-1
1.97E+2	******	******	******	******	35	-3.04E0	1E0	-7.46E-1
1.98E+2	******	******	******	******	35	-3E0	1E0	-7.38E-1
1.99E+2	******	******	******	******	35	-2.96E0	1E0	-7.26E-1
2E+2	******	******	******	******	35	-2.92E0	1E0	-7.18E-1
2.01E+2	******	******	******	******	35	-2.84E0	1E0	-6.98E-1
2.02E+2	******	******	******	******	35	-2.81E0	1E0	-6.91E-1
2.03E+2	******	******	******	******	35	-2.82E0	1E0	-6.94E-1
2.04E+2	******	******	******	******	35	-2.82E0	1E0	-6.92E-1
2.05E+2	******	******	******	******	35	-2.75E0	1E0	-6.76E-1
2.06E+2	******	******	******	******	35	-2.71E0	1E0	-6.65E-1
2.07E+2	******	******	******	******	35	-2.69E0	1E0	-6.6E-1
2.08E+2	******	******	******	******	35	-2.66E0	1E0	-6.54E-1
2.09E+2	******	******	******	******	35	-2.59E0	1E0	-6.36E-1
2.1E+2	******	******	******	******	35	-2.53E0	1E0	-6.22E-1
2.11E+2	******	******	******	******	35	-2.48E0	1E0	-6.1E-1
2.12E+2	******	******	******	******	35	-2.45E0	1E0	-6.02E-1
2.13E+2	******	******	******	******	35	-2.43E0	1E0	-5.98E-1
2.14E+2	******	******	******	******	35	-2.38E0	1E0	-5.85E-1
2.15E+2	******	******	******	******	35	-2.33E0	1E0	-5.73E-1
2.16E+2	******	******	******	******	35	-2.29E0	1E0	-5.63E-1
2.17E+2	******	******	******	******	35	-2.25E0	1E0	-5.54E-1
2.18E+2	******	******	******	******	35	-2.27E0	1E0	-5.58E-1
2.19E+2	******	******	******	******	35	-2.23E0	1E0	-5.47E-1
2.2E+2	******	******	******	******	35	-2.24E0	1E0	-5.51E-1
2.21E+2	******	******	******	******	35	-2.22E0	1E0	-5.45E-1
2.22E+2	******	******	******	******	35	-2.2E0	1E0	-5.4E-1
2.23E+2	******	******	******	******	35	-2.19E0	1E0	-5.38E-1
2.24E+2	******	******	******	******	35	-2.16E0	1E0	-5.31E-1
2.25E+2	******	******	******	******	35	-2.09E0	1E0	-5.13E-1
2.26E+2	******	******	******	******	35	-2.08E0	1E0	-5.1E-1
2.27E+2	******	******	******	******	35	-2.08E0	1E0	-5.1E-1
2.28E+2	******	******	******	******	35	-2.01E0	1E0	-4.94E-1
2.29E+2	******	******	******	******	35	-1.97E0	1E0	-4.85E-1
2.3E+2	******	******	******	******	35	-1.94E0	1E0	-4.77E-1
2.31E+2	******	******	******	******	35	-1.9E0	1E0	-4.66E-1
2.32E+2	******	******	******	******	35	-1.87E0	1E0	-4.61E-1
2.33E+2	******	******	******	******	35	-1.86E0	1E0	-4.57E-1
2.34E+2	******	******	******	******	35	-1.82E0	1E0	-4.48E-1
2.35E+2	******	******	******	******	35	-1.81E0	1E0	-4.44E-1
2.36E+2	******	******	******	******	35	-1.8E0	1E0	-4.42E-1
2.37E+2	******	******	******	******	35	-1.76E0	1E0	-4.33E-1
2.38E+2	******	******	******	******	35	-1.71E0	1E0	-4.2E-1
2.39E+2	******	******	******	******	35	-1.67E0	1E0	-4.11E-1
2.4E+2	******	******	******	******	35	-1.64E0	1E0	-4.03E-1
2.41E+2	******	******	******	******	35	-1.63E0	1E0	-4E-1
2.42E+2	******	******	******	******	35	-1.65E0	1E0	-4.06E-1
2.43E+2	******	******	******	******	35	-1.7E0	1E0	-4.18E-1
2.44E+2	******	******	******	******	35	-1.67E0	1E0	-4.1E-1
2.45E+2	******	******	******	******	35	-1.63E0	1E0	-3.99E-1
2.46E+2	******	******	******	******	35	-1.52E0	1E0	-3.75E-1
2.47E+2	******	******	******	******	35	-1.47E0	1E0	-3.61E-1
2.48E+2	******	******	******	******	35	-1.41E0	1E0	-3.46E-1
2.49E+2	******	******	******	******	35	-1.4E0	1E0	-3.45E-1
2.5E+2	******	******	******	******	35	-1.42E0	1E0	-3.48E-1
2.51E+2	******	******	******	******	35	-1.43E0	1E0	-3.51E-1
2.52E+2	******	******	******	******	35	-1.42E0	1E0	-3.5E-1
2.53E+2	******	******	******	******	35	-1.43E0	1E0	-3.5E-1
2.54E+2	******	******	******	******	35	-1.39E0	1E0	-3.41E-1
2.55E+2	******	******	******	******	35	-1.33E0	1E0	-3.26E-1
2.56E+2	******	******	******	******	35	-1.25E0	1E0	-3.07E-1
2.57E+2	******	******	******	******	35	-1.2E0	1E0	-2.96E-1
2.58E+2	******	******	******	******	35	-1.1E0	1E0	-2.71E-1
2.59E+2	******	******	******	******	35	-1.09E0	1E0	-2.69E-1
2.6E+2	******	******	******	******	35	-1.14E0	1E0	-2.79E-1
2.61E+2	******	******	******	******	35	-1.13E0	1E0	-2.79E-1
2.62E+2	******	******	******	******	35	-1.11E0	1E0	-2.74E-1
2.63E+2	******	******	******	******	35	-1.11E0	1E0	-2.73E-1
2.64E+2	******	******	******	******	35	-1.05E0	1E0	-2.57E-1
2.65E+2	******	******	******	******	35	-9.7E-1	1E0	-2.38E-1
2.66E+2	******	******	******	******	35	-9.65E-1	1E0	-2.37E-1
2.67E+2	******	******	******	******	35	-9.77E-1	1E0	-2.4E-1
2.68E+2	******	******	******	******	35	-1.04E0	1E0	-2.55E-1
2.69E+2	******	******	******	******	35	-1.06E0	1E0	-2.61E-1
2.7E+2	******	******	******	******	35	-1.06E0	1E0	-2.61E-1
2.71E+2	******	******	******	******	35	-1.03E0	1E0	-2.52E-1
2.72E+2	******	******	******	******	35	-1.02E0	1E0	-2.51E-1
2.73E+2	******	******	******	******	35	-1.03E0	1E0	-2.52E-1
2.74E+2	******	******	******	******	35	-1.05E0	1E0	-2.57E-1
2.75E+2	******	******	******	******	35	-1.07E0	1E0	-2.63E-1
2.76E+2	******	******	******	******	35	-1.11E0	1E0	-2.74E-1
2.77E+2	******	******	******	******	35	-1.1E0	1E0	-2.69E-1
2.78E+2	******	******	******	******	35	-1.09E0	1E0	-2.67E-1
2.79E+2	******	******	******	******	35	-1.05E0	1E0	-2.58E-1
2.8E+2	******	******	******	******	35	-1.1E0	1E0	-2.7E-1
2.81E+2	******	******	******	******	35	-1.12E0	1E0	-2.75E-1
2.82E+2	******	******	******	******	35	-1.11E0	1E0	-2.72E-1
2.83E+2	******	******	******	******	35	-1.05E0	1E0	-2.59E-1
2.84E+2	******	******	******	******	35	-1.04E0	1E0	-2.55E-1
2.85E+2	******	******	******	******	35	-1.02E0	1E0	-2.51E-1
2.86E+2	******	******	******	******	35	-1.04E0	1E0	-2.54E-1
2.87E+2	******	******	******	******	35	-1.05E0	1E0	-2.58E-1
2.88E+2	******	******	******	******	35	-1.03E0	1E0	-2.52E-1
2.89E+2	******	******	******	******	35	-1.01E0	1E0	-2.49E-1
2.9E+2	******	******	******	******	35	-9.77E-1	1E0	-2.4E-1
2.91E+2	******	******	******	******	35	-9.2E-1	1E0	-2.26E-1
2.92E+2	******	******	******	******	35	-9.18E-1	1E0	-2.26E-1
2.93E+2	******	******	******	******	35	-9.43E-1	1E0	-2.32E-1
2.94E+2	******	******	******	******	35	-9.37E-1	1E0	-2.3E-1
2.95E+2	******	******	******	******	35	-9.32E-1	1E0	-2.29E-1
2.96E+2	******	******	******	******	35	-9.61E-1	1E0	-2.36E-1
2.97E+2	******	******	******	******	35	-9.79E-1	1E0	-2.41E-1
2.98E+2	******	******	******	******	35	-1.03E0	1E0	-2.52E-1
2.99E+2	******	******	******	******	35	-9.78E-1	1E0	-2.4E-1
3E+2	******	******	******	******	35	-9.47E-1	1E0	-2.33E-1
3.01E+2	******	******	******	******	35	-9.36E-1	1E0	-2.3E-1
3.02E+2	******	******	******	******	35	-9.6E-1	1E0	-2.36E-1
3.03E+2	******	******	******	******	35	-9.34E-1	1E0	-2.3E-1
3.04E+2	******	******	******	******	35	-9.39E-1	1E0	-2.31E-1
3.05E+2	******	******	******	******	35	-8.89E-1	1E0	-2.19E-1
3.06E+2	******	******	******	******	35	-8.28E-1	1E0	-2.03E-1
3.07E+2	******	******	******	******	35	-7.81E-1	1E0	-1.92E-1
3.08E+2	******	******	******	******	35	-7.73E-1	1E0	-1.9E-1
3.09E+2	******	******	******	******	35	-7.63E-1	1E0	-1.87E-1
3.1E+2	******	******	******	******	35	-8.07E-1	1E0	-1.98E-1
3.11E+2	******	******	******	******	35	-8.29E-1	1E0	-2.04E-1
3.12E+2	******	******	******	******	35	-8.27E-1	1E0	-2.03E-1
3.13E+2	******	******	******	******	35	-7.75E-1	1E0	-1.9E-1
3.14E+2	******	******	******	******	35	-7.6E-1	1E0	-1.87E-1
3.15E+2	******	******	******	******	35	-7.24E-1	1E0	-1.78E-1
3.16E+2	******	******	******	******	35	-6.96E-1	1E0	-1.71E-1
3.17E+2	******	******	******	******	35	-6.74E-1	1E0	-1.66E-1
3.18E+2	******	******	******	******	35	-6.75E-1	1E0	-1.66E-1
3.19E+2	******	******	******	******	35	-6.7E-1	1E0	-1.65E-1
3.2E+2	******	******	******	******	35	-6.59E-1	1E0	-1.62E-1
3.21E+2	******	******	******	******	35	-5.59E-1	1E0	-1.37E-1
3.22E+2	******	******	******	******	35	-4.9E-1	1E0	-1.2E-1
3.23E+2	******	******	******	******	35	-4.29E-1	1E0	-1.05E-1
3.24E+2	******	******	******	******	35	-4.44E-1	1E0	-1.09E-1
3.25E+2	******	******	******	******	35	-4.78E-1	1E0	-1.17E-1
3.26E+2	******	******	******	******	35	-5.2E-1	1E0	-1.28E-1
3.27E+2	******	******	******	******	35	-5.54E-1	1E0	-1.36E-1
3.28E+2	******	******	******	******	35	-5.8E-1	1E0	-1.42E-1
3.29E+2	******	******	******	******	35	-5.53E-1	1E0	-1.36E-1
3.3E+2	******	******	******	******	35	-5.36E-1	1E0	-1.32E-1
3.31E+2	******	******	******	******	35	-5.33E-1	1E0	-1.31E-1
3.32E+2	******	******	******	******	35	-5.52E-1	1E0	-1.36E-1
3.33E+2	******	******	******	******	35	-5.53E-1	1E0	-1.36E-1
3.34E+2	******	******	******	******	35	-5.46E-1	1E0	-1.34E-1
3.35E+2	******	******	******	******	35	-6.08E-1	1E0	-1.49E-1
3.36E+2	******	******	******	******	35	-5.54E-1	1E0	-1.36E-1
3.37E+2	******	******	******	******	35	-5.13E-1	1E0	-1.26E-1
3.38E+2	******	******	******	******	35	-5.14E-1	1E0	-1.26E-1
3.39E+2	******	******	******	******	35	-5.4E-1	1E0	-1.33E-1
3.4E+2	******	******	******	******	35	-6.18E-1	1E0	-1.52E-1
3.41E+2	******	******	******	******	35	-6.14E-1	1E0	-1.51E-1
3.42E+2	******	******	******	******	35	-6.23E-1	1E0	-1.53E-1
3.43E+2	******	******	******	******	35	-6.46E-1	1E0	-1.59E-1
3.44E+2	******	******	******	******	35	-6.91E-1	1E0	-1.7E-1
3.45E+2	******	******	******	******	35	-7.12E-1	1E0	-1.75E-1
3.46E+2	******	******	******	******	35	-6.72E-1	1E0	-1.65E-1
3.47E+2	******	******	******	******	35	-6.17E-1	1E0	-1.52E-1
3.48E+2	******	******	******	******	35	-5.14E-1	1E0	-1.26E-1
3.49E+2	******	******	******	******	35	-5.6E-1	1E0	-1.38E-1
3.5E+2	******	******	******	******	35	-5.39E-1	1E0	-1.33E-1
3.51E+2	******	******	******	******	35	-5.26E-1	1E0	-1.29E-1
3.52E+2	******	******	******	******	35	-5.51E-1	1E0	-1.35E-1
3.53E+2	******	******	******	******	35	-5.68E-1	1E0	-1.4E-1
3.54E+2	******	******	******	******	35	-5.7E-1	1E0	-1.4E-1
3.55E+2	******	******	******	******	35	-5.56E-1	1E0	-1.37E-1
3.56E+2	******	******	******	******	35	-5.22E-1	1E0	-1.28E-1
3.57E+2	******	******	******	******	35	-4.95E-1	1E0	-1.22E-1
3.58E+2	******	******	******	******	35	-4.95E-1	1E0	-1.22E-1
3.59E+2	******	******	******	******	35	-5.34E-1	1E0	-1.31E-1
3.6E+2	******	******	******	******	35	-5.17E-1	1E0	-1.27E-1
3.61E+2	******	******	******	******	35	-4.71E-1	1E0	-1.16E-1
3.62E+2	******	******	******	******	35	-4.84E-1	1E0	-1.19E-1
3.63E+2	******	******	******	******	35	-5.4E-1	1E0	-1.33E-1
3.64E+2	******	******	******	******	35	-5.69E-1	1E0	-1.4E-1
3.65E+2	******	******	******	******	35	-6.05E-1	1E0	-1.49E-1
3.66E+2	******	******	******	******	35	-6.54E-1	1E0	-1.61E-1
3.67E+2	******	******	******	******	35	-7.1E-1	1E0	-1.75E-1
3.68E+2	******	******	******	******	35	-6.46E-1	1E0	-1.59E-1
3.69E+2	******	******	******	******	35	-5.06E-1	1E0	-1.24E-1
3.7E+2	******	******	******	******	35	-4.53E-1	1E0	-1.11E-1
3.71E+2	******	******	******	******	35	-4.78E-1	1E0	-1.17E-1
3.72E+2	******	******	******	******	35	-4.95E-1	1E0	-1.22E-1
3.73E+2	******	******	******	******	35	-5.36E-1	1E0	-1.32E-1
3.74E+2	******	******	******	******	35	-5.93E-1	1E0	-1.46E-1
3.75E+2	******	******	******	******	35	-6.71E-1	1E0	-1.65E-1
3.76E+2	******	******	******	******	35	-6.12E-1	1E0	-1.5E-1
3.77E+2	******	******	******	******	35	-5.5E-1	1E0	-1.35E-1
3.78E+2	******	******	******	******	35	-5.01E-1	1E0	-1.23E-1
3.79E+2	******	******	******	******	35	-5.11E-1	1E0	-1.26E-1
3.8E+2	******	******	******	******	35	-5.39E-1	1E0	-1.33E-1
3.81E+2	******	******	******	******	35	-6.62E-1	1E0	-1.63E-1
3.82E+2	******	******	******	******	35	-7.35E-1	1E0	-1.8E-1
3.83E+2	******	******	******	******	35	-7.15E-1	1E0	-1.76E-1
